state_code,state_name,district_code,district_name,subdistrict_code,subdistrict_name,village_code,village_name,pincode,source_file
ANDHRA-PRADESH,Andhra Pradesh,ANDHRA-PRADESH-WEST-GODAVARI,West Godavari,ANDHRA-PRADESH-WEST-GODAVARI-TADEPALLIGUDEM,Tadepalligudem,,,,geo-postal-raw-citypopulation.csv
ANDHRA-PRADESH,Andhra Pradesh,ANDHRA-PRADESH-WEST-GODAVARI,West Godavari,ANDHRA-PRADESH-WEST-GODAVARI-TANUKU,Tanuku,,,,geo-postal-raw-citypopulation.csv
ANDHRA-PRADESH,Andhra Pradesh,ANDHRA-PRADESH-WEST-GODAVARI,West Godavari,ANDHRA-PRADESH-WEST-GODAVARI-UNDI,Undi,,,,geo-postal-raw-citypopulation.csv
ANDHRA-PRADESH,Andhra Pradesh,ANDHRA-PRADESH-WEST-GODAVARI,West Godavari,ANDHRA-PRADESH-WEST-GODAVARI-VEERAVASARAM,Veeravasaram,,,,geo-postal-raw-citypopulation.csv
ANDHRA-PRADESH,Andhra Pradesh,ANDHRA-PRADESH-WEST-GODAVARI,West Godavari,ANDHRA-PRADESH-WEST-GODAVARI-YELAMANCHILI,Yelamanchili,,,,geo-postal-raw-citypopulation.csv
ANDHRA-PRADESH,Andhra Pradesh,ANDHRA-PRADESH-Y-S-R,Y.S.R.,,,,,,geo-postal-raw-citypopulation.csv
ANDHRA-PRADESH,Andhra Pradesh,ANDHRA-PRADESH-Y-S-R,Y.S.R.,ANDHRA-PRADESH-Y-S-R-ATLUR,Atlur,,,,geo-postal-raw-citypopulation.csv
ANDHRA-PRADESH,Andhra Pradesh,ANDHRA-PRADESH-Y-S-R,Y.S.R.,ANDHRA-PRADESH-Y-S-R-BADVEL,Badvel,,,,geo-postal-raw-citypopulation.csv
ANDHRA-PRADESH,Andhra Pradesh,ANDHRA-PRADESH-Y-S-R,Y.S.R.,ANDHRA-PRADESH-Y-S-R-B-KODUR,B.Kodur,,,,geo-postal-raw-citypopulation.csv
ANDHRA-PRADESH,Andhra Pradesh,ANDHRA-PRADESH-Y-S-R,Y.S.R.,ANDHRA-PRADESH-Y-S-R-BRAHMAMGARIMATTAM,Brahmamgarimattam,,,,geo-postal-raw-citypopulation.csv
ANDHRA-PRADESH,Andhra Pradesh,ANDHRA-PRADESH-Y-S-R,Y.S.R.,ANDHRA-PRADESH-Y-S-R-CHAKRAYAPET,Chakrayapet,,,,geo-postal-raw-citypopulation.csv
ANDHRA-PRADESH,Andhra Pradesh,ANDHRA-PRADESH-Y-S-R,Y.S.R.,ANDHRA-PRADESH-Y-S-R-CHAPAD,Chapad,,,,geo-postal-raw-citypopulation.csv
ANDHRA-PRADESH,Andhra Pradesh,ANDHRA-PRADESH-Y-S-R,Y.S.R.,ANDHRA-PRADESH-Y-S-R-CHENNUR,Chennur,,,,geo-postal-raw-citypopulation.csv
ANDHRA-PRADESH,Andhra Pradesh,ANDHRA-PRADESH-Y-S-R,Y.S.R.,ANDHRA-PRADESH-Y-S-R-CHINTHAKOMMADINNE,Chinthakommadinne,,,,geo-postal-raw-citypopulation.csv
ANDHRA-PRADESH,Andhra Pradesh,ANDHRA-PRADESH-Y-S-R,Y.S.R.,ANDHRA-PRADESH-Y-S-R-DUVVUR,Duvvur,,,,geo-postal-raw-citypopulation.csv
ANDHRA-PRADESH,Andhra Pradesh,ANDHRA-PRADESH-Y-S-R,Y.S.R.,ANDHRA-PRADESH-Y-S-R-GOPAVARAM,Gopavaram,,,,geo-postal-raw-citypopulation.csv
ANDHRA-PRADESH,Andhra Pradesh,ANDHRA-PRADESH-Y-S-R,Y.S.R.,ANDHRA-PRADESH-Y-S-R-JAMMALAMADUGU,Jammalamadugu,,,,geo-postal-raw-citypopulation.csv
ANDHRA-PRADESH,Andhra Pradesh,ANDHRA-PRADESH-Y-S-R,Y.S.R.,ANDHRA-PRADESH-Y-S-R-KADAPA,Kadapa,,,,geo-postal-raw-citypopulation.csv
ANDHRA-PRADESH,Andhra Pradesh,ANDHRA-PRADESH-Y-S-R,Y.S.R.,ANDHRA-PRADESH-Y-S-R-KALASAPADU,Kalasapadu,,,,geo-postal-raw-citypopulation.csv
ANDHRA-PRADESH,Andhra Pradesh,ANDHRA-PRADESH-Y-S-R,Y.S.R.,ANDHRA-PRADESH-Y-S-R-KAMALAPURAM,Kamalapuram,,,,geo-postal-raw-citypopulation.csv
ANDHRA-PRADESH,Andhra Pradesh,ANDHRA-PRADESH-Y-S-R,Y.S.R.,ANDHRA-PRADESH-Y-S-R-KHAJIPET,Khajipet,,,,geo-postal-raw-citypopulation.csv
ANDHRA-PRADESH,Andhra Pradesh,ANDHRA-PRADESH-Y-S-R,Y.S.R.,ANDHRA-PRADESH-Y-S-R-KONDAPURAM,Kondapuram,,,,geo-postal-raw-citypopulation.csv
ANDHRA-PRADESH,Andhra Pradesh,ANDHRA-PRADESH-Y-S-R,Y.S.R.,ANDHRA-PRADESH-Y-S-R-LINGALA,Lingala,,,,geo-postal-raw-citypopulation.csv
ANDHRA-PRADESH,Andhra Pradesh,ANDHRA-PRADESH-Y-S-R,Y.S.R.,ANDHRA-PRADESH-Y-S-R-MUDDANUR,Muddanur,,,,geo-postal-raw-citypopulation.csv
ANDHRA-PRADESH,Andhra Pradesh,ANDHRA-PRADESH-Y-S-R,Y.S.R.,ANDHRA-PRADESH-Y-S-R-MYLAVARAM,Mylavaram,,,,geo-postal-raw-citypopulation.csv
ANDHRA-PRADESH,Andhra Pradesh,ANDHRA-PRADESH-Y-S-R,Y.S.R.,ANDHRA-PRADESH-Y-S-R-PEDDAMUDIUM,Peddamudium,,,,geo-postal-raw-citypopulation.csv
ANDHRA-PRADESH,Andhra Pradesh,ANDHRA-PRADESH-Y-S-R,Y.S.R.,ANDHRA-PRADESH-Y-S-R-PENDLIMARRI,Pendlimarri,,,,geo-postal-raw-citypopulation.csv
ANDHRA-PRADESH,Andhra Pradesh,ANDHRA-PRADESH-Y-S-R,Y.S.R.,ANDHRA-PRADESH-Y-S-R-PORUMAMILLA,Porumamilla,,,,geo-postal-raw-citypopulation.csv
ANDHRA-PRADESH,Andhra Pradesh,ANDHRA-PRADESH-Y-S-R,Y.S.R.,ANDHRA-PRADESH-Y-S-R-PRODDATUR,Proddatur,,,,geo-postal-raw-citypopulation.csv
ANDHRA-PRADESH,Andhra Pradesh,ANDHRA-PRADESH-Y-S-R,Y.S.R.,ANDHRA-PRADESH-Y-S-R-PULIVENDLA,Pulivendla,,,,geo-postal-raw-citypopulation.csv
ANDHRA-PRADESH,Andhra Pradesh,ANDHRA-PRADESH-Y-S-R,Y.S.R.,ANDHRA-PRADESH-Y-S-R-RAJUPALEM,Rajupalem,,,,geo-postal-raw-citypopulation.csv
ANDHRA-PRADESH,Andhra Pradesh,ANDHRA-PRADESH-Y-S-R,Y.S.R.,ANDHRA-PRADESH-Y-S-R-SIDHOUT,Sidhout,,,,geo-postal-raw-citypopulation.csv
ANDHRA-PRADESH,Andhra Pradesh,ANDHRA-PRADESH-Y-S-R,Y.S.R.,ANDHRA-PRADESH-Y-S-R-SIMHADRIPURAM,Simhadripuram,,,,geo-postal-raw-citypopulation.csv
ANDHRA-PRADESH,Andhra Pradesh,ANDHRA-PRADESH-Y-S-R,Y.S.R.,ANDHRA-PRADESH-Y-S-R-S-MYDUKUR,S.Mydukur,,,,geo-postal-raw-citypopulation.csv
ANDHRA-PRADESH,Andhra Pradesh,ANDHRA-PRADESH-Y-S-R,Y.S.R.,ANDHRA-PRADESH-Y-S-R-SRI-AVADHUTHA-KASINAYANA,Sri Avadhutha Kasinayana,,,,geo-postal-raw-citypopulation.csv
ANDHRA-PRADESH,Andhra Pradesh,ANDHRA-PRADESH-Y-S-R,Y.S.R.,ANDHRA-PRADESH-Y-S-R-THONDUR,Thondur,,,,geo-postal-raw-citypopulation.csv
ANDHRA-PRADESH,Andhra Pradesh,ANDHRA-PRADESH-Y-S-R,Y.S.R.,ANDHRA-PRADESH-Y-S-R-VALLUR,Vallur,,,,geo-postal-raw-citypopulation.csv
ANDHRA-PRADESH,Andhra Pradesh,ANDHRA-PRADESH-Y-S-R,Y.S.R.,ANDHRA-PRADESH-Y-S-R-VEERAPUNAYUNIPALLE,Veerapunayunipalle,,,,geo-postal-raw-citypopulation.csv
ANDHRA-PRADESH,Andhra Pradesh,ANDHRA-PRADESH-Y-S-R,Y.S.R.,ANDHRA-PRADESH-Y-S-R-VEMPALLE,Vempalle,,,,geo-postal-raw-citypopulation.csv
ANDHRA-PRADESH,Andhra Pradesh,ANDHRA-PRADESH-Y-S-R,Y.S.R.,ANDHRA-PRADESH-Y-S-R-VEMULA,Vemula,,,,geo-postal-raw-citypopulation.csv
ANDHRA-PRADESH,Andhra Pradesh,ANDHRA-PRADESH-Y-S-R,Y.S.R.,ANDHRA-PRADESH-Y-S-R-VONTIMITTA,Vontimitta,,,,geo-postal-raw-citypopulation.csv
ANDHRA-PRADESH,Andhra Pradesh,ANDHRA-PRADESH-Y-S-R,Y.S.R.,ANDHRA-PRADESH-Y-S-R-YERRAGUNTLA,Yerraguntla,,,,geo-postal-raw-citypopulation.csv
ARUNACHAL-PRADESH,Arunachal Pradesh,ARUNACHAL-PRADESH-ANJAW,Anjaw,,,,,,geo-postal-raw-citypopulation.csv
ARUNACHAL-PRADESH,Arunachal Pradesh,ARUNACHAL-PRADESH-CHANGLANG,Changlang,,,,,,geo-postal-raw-citypopulation.csv
ARUNACHAL-PRADESH,Arunachal Pradesh,ARUNACHAL-PRADESH-DIBANG-VALLEY,Dibang Valley,,,,,,geo-postal-raw-citypopulation.csv
ARUNACHAL-PRADESH,Arunachal Pradesh,ARUNACHAL-PRADESH-EAST-KAMENG,East Kameng,,,,,,geo-postal-raw-citypopulation.csv
ARUNACHAL-PRADESH,Arunachal Pradesh,ARUNACHAL-PRADESH-EAST-SIANG,East Siang,,,,,,geo-postal-raw-citypopulation.csv
ARUNACHAL-PRADESH,Arunachal Pradesh,ARUNACHAL-PRADESH-KAMLE,Kamle,,,,,,geo-postal-raw-citypopulation.csv
ARUNACHAL-PRADESH,Arunachal Pradesh,ARUNACHAL-PRADESH-KRA-DAADI,Kra Daadi,,,,,,geo-postal-raw-citypopulation.csv
ARUNACHAL-PRADESH,Arunachal Pradesh,ARUNACHAL-PRADESH-KURUNG-KUMEY,Kurung Kumey,,,,,,geo-postal-raw-citypopulation.csv
ARUNACHAL-PRADESH,Arunachal Pradesh,ARUNACHAL-PRADESH-LEPA-RADA,Lepa Rada,,,,,,geo-postal-raw-citypopulation.csv
ARUNACHAL-PRADESH,Arunachal Pradesh,ARUNACHAL-PRADESH-LOHIT,Lohit,,,,,,geo-postal-raw-citypopulation.csv
ARUNACHAL-PRADESH,Arunachal Pradesh,ARUNACHAL-PRADESH-LONGDING,Longding,,,,,,geo-postal-raw-citypopulation.csv
ARUNACHAL-PRADESH,Arunachal Pradesh,ARUNACHAL-PRADESH-LOWER-DIBANG-VALLEY,Lower Dibang Valley,,,,,,geo-postal-raw-citypopulation.csv
ARUNACHAL-PRADESH,Arunachal Pradesh,ARUNACHAL-PRADESH-LOWER-SIANG,Lower Siang,,,,,,geo-postal-raw-citypopulation.csv
ARUNACHAL-PRADESH,Arunachal Pradesh,ARUNACHAL-PRADESH-LOWER-SUBANSIRI,Lower Subansiri,,,,,,geo-postal-raw-citypopulation.csv
ARUNACHAL-PRADESH,Arunachal Pradesh,ARUNACHAL-PRADESH-NAMSAI,Namsai,,,,,,geo-postal-raw-citypopulation.csv
ARUNACHAL-PRADESH,Arunachal Pradesh,ARUNACHAL-PRADESH-PAKKE-KESSANG,Pakke-Kessang,,,,,,geo-postal-raw-citypopulation.csv
ARUNACHAL-PRADESH,Arunachal Pradesh,ARUNACHAL-PRADESH-PAPUM-PARE,Papum Pare,,,,,,geo-postal-raw-citypopulation.csv
ARUNACHAL-PRADESH,Arunachal Pradesh,ARUNACHAL-PRADESH-SHI-YOMI,Shi Yomi,,,,,,geo-postal-raw-citypopulation.csv
ARUNACHAL-PRADESH,Arunachal Pradesh,ARUNACHAL-PRADESH-SIANG,Siang,,,,,,geo-postal-raw-citypopulation.csv
ARUNACHAL-PRADESH,Arunachal Pradesh,ARUNACHAL-PRADESH-TAWANG,Tawang,,,,,,geo-postal-raw-citypopulation.csv
ARUNACHAL-PRADESH,Arunachal Pradesh,ARUNACHAL-PRADESH-TIRAP,Tirap,,,,,,geo-postal-raw-citypopulation.csv
ARUNACHAL-PRADESH,Arunachal Pradesh,ARUNACHAL-PRADESH-UPPER-SIANG,Upper Siang,,,,,,geo-postal-raw-citypopulation.csv
ARUNACHAL-PRADESH,Arunachal Pradesh,ARUNACHAL-PRADESH-UPPER-SUBANSIRI,Upper Subansiri,,,,,,geo-postal-raw-citypopulation.csv
ARUNACHAL-PRADESH,Arunachal Pradesh,ARUNACHAL-PRADESH-WEST-KAMENG,West Kameng,,,,,,geo-postal-raw-citypopulation.csv
ARUNACHAL-PRADESH,Arunachal Pradesh,ARUNACHAL-PRADESH-WEST-SIANG,West Siang,,,,,,geo-postal-raw-citypopulation.csv
ARUNACHAL-PRADESH,Arunachal Pradesh,ARUNACHAL-PRADESH-ANJAW,Anjaw,,,,,,geo-postal-raw-citypopulation.csv
ARUNACHAL-PRADESH,Arunachal Pradesh,ARUNACHAL-PRADESH-ANJAW,Anjaw,ARUNACHAL-PRADESH-ANJAW-CHAGLAGAM,Chaglagam,,,,geo-postal-raw-citypopulation.csv
ARUNACHAL-PRADESH,Arunachal Pradesh,ARUNACHAL-PRADESH-ANJAW,Anjaw,ARUNACHAL-PRADESH-ANJAW-GOILIANG,Goiliang,,,,geo-postal-raw-citypopulation.csv
ARUNACHAL-PRADESH,Arunachal Pradesh,ARUNACHAL-PRADESH-ANJAW,Anjaw,ARUNACHAL-PRADESH-ANJAW-HAWAI,Hawai,,,,geo-postal-raw-citypopulation.csv
ARUNACHAL-PRADESH,Arunachal Pradesh,ARUNACHAL-PRADESH-ANJAW,Anjaw,ARUNACHAL-PRADESH-ANJAW-HAYULIANG,Hayuliang,,,,geo-postal-raw-citypopulation.csv
ARUNACHAL-PRADESH,Arunachal Pradesh,ARUNACHAL-PRADESH-ANJAW,Anjaw,ARUNACHAL-PRADESH-ANJAW-KIBITHOO,Kibithoo,,,,geo-postal-raw-citypopulation.csv
ARUNACHAL-PRADESH,Arunachal Pradesh,ARUNACHAL-PRADESH-ANJAW,Anjaw,ARUNACHAL-PRADESH-ANJAW-MANCHAL,Manchal,,,,geo-postal-raw-citypopulation.csv
ARUNACHAL-PRADESH,Arunachal Pradesh,ARUNACHAL-PRADESH-ANJAW,Anjaw,ARUNACHAL-PRADESH-ANJAW-METENGLIANG,Metengliang,,,,geo-postal-raw-citypopulation.csv
ARUNACHAL-PRADESH,Arunachal Pradesh,ARUNACHAL-PRADESH-ANJAW,Anjaw,ARUNACHAL-PRADESH-ANJAW-WALONG,Walong,,,,geo-postal-raw-citypopulation.csv
ARUNACHAL-PRADESH,Arunachal Pradesh,ARUNACHAL-PRADESH-CHANGLANG,Changlang,,,,,,geo-postal-raw-citypopulation.csv
ARUNACHAL-PRADESH,Arunachal Pradesh,ARUNACHAL-PRADESH-CHANGLANG,Changlang,ARUNACHAL-PRADESH-CHANGLANG-BORDUMSA,Bordumsa,,,,geo-postal-raw-citypopulation.csv
ARUNACHAL-PRADESH,Arunachal Pradesh,ARUNACHAL-PRADESH-CHANGLANG,Changlang,ARUNACHAL-PRADESH-CHANGLANG-CHANGLANG,Changlang,,,,geo-postal-raw-citypopulation.csv
ARUNACHAL-PRADESH,Arunachal Pradesh,ARUNACHAL-PRADESH-CHANGLANG,Changlang,ARUNACHAL-PRADESH-CHANGLANG-DIYUN,Diyun,,,,geo-postal-raw-citypopulation.csv
ARUNACHAL-PRADESH,Arunachal Pradesh,ARUNACHAL-PRADESH-CHANGLANG,Changlang,ARUNACHAL-PRADESH-CHANGLANG-JAIRAMPUR,Jairampur,,,,geo-postal-raw-citypopulation.csv
ARUNACHAL-PRADESH,Arunachal Pradesh,ARUNACHAL-PRADESH-CHANGLANG,Changlang,ARUNACHAL-PRADESH-CHANGLANG-KHARSANG,Kharsang,,,,geo-postal-raw-citypopulation.csv
ARUNACHAL-PRADESH,Arunachal Pradesh,ARUNACHAL-PRADESH-CHANGLANG,Changlang,ARUNACHAL-PRADESH-CHANGLANG-KHIMIYONG,Khimiyong,,,,geo-postal-raw-citypopulation.csv
ARUNACHAL-PRADESH,Arunachal Pradesh,ARUNACHAL-PRADESH-CHANGLANG,Changlang,ARUNACHAL-PRADESH-CHANGLANG-LYNGOK-LONGTOI,Lyngok-Longtoi,,,,geo-postal-raw-citypopulation.csv
ARUNACHAL-PRADESH,Arunachal Pradesh,ARUNACHAL-PRADESH-CHANGLANG,Changlang,ARUNACHAL-PRADESH-CHANGLANG-MANMAO,Manmao,,,,geo-postal-raw-citypopulation.csv
ARUNACHAL-PRADESH,Arunachal Pradesh,ARUNACHAL-PRADESH-CHANGLANG,Changlang,ARUNACHAL-PRADESH-CHANGLANG-MIAO,Miao,,,,geo-postal-raw-citypopulation.csv
ARUNACHAL-PRADESH,Arunachal Pradesh,ARUNACHAL-PRADESH-CHANGLANG,Changlang,ARUNACHAL-PRADESH-CHANGLANG-NAMPONG,Nampong,,,,geo-postal-raw-citypopulation.csv
ARUNACHAL-PRADESH,Arunachal Pradesh,ARUNACHAL-PRADESH-CHANGLANG,Changlang,ARUNACHAL-PRADESH-CHANGLANG-NAMTOK,Namtok,,,,geo-postal-raw-citypopulation.csv
ARUNACHAL-PRADESH,Arunachal Pradesh,ARUNACHAL-PRADESH-CHANGLANG,Changlang,ARUNACHAL-PRADESH-CHANGLANG-RENUK,Renuk,,,,geo-postal-raw-citypopulation.csv
ARUNACHAL-PRADESH,Arunachal Pradesh,ARUNACHAL-PRADESH-CHANGLANG,Changlang,ARUNACHAL-PRADESH-CHANGLANG-TIKHAK-RIMA-PUTOK,Tikhak Rima Putok,,,,geo-postal-raw-citypopulation.csv
ARUNACHAL-PRADESH,Arunachal Pradesh,ARUNACHAL-PRADESH-CHANGLANG,Changlang,ARUNACHAL-PRADESH-CHANGLANG-VIJOYNAGAR,Vijoynagar,,,,geo-postal-raw-citypopulation.csv
ARUNACHAL-PRADESH,Arunachal Pradesh,ARUNACHAL-PRADESH-CHANGLANG,Changlang,ARUNACHAL-PRADESH-CHANGLANG-YATDAM,Yatdam,,,,geo-postal-raw-citypopulation.csv
ARUNACHAL-PRADESH,Arunachal Pradesh,ARUNACHAL-PRADESH-DIBANG-VALLEY,Dibang Valley,,,,,,geo-postal-raw-citypopulation.csv
ARUNACHAL-PRADESH,Arunachal Pradesh,ARUNACHAL-PRADESH-DIBANG-VALLEY,Dibang Valley,ARUNACHAL-PRADESH-DIBANG-VALLEY-ANELIH,Anelih,,,,geo-postal-raw-citypopulation.csv
ARUNACHAL-PRADESH,Arunachal Pradesh,ARUNACHAL-PRADESH-DIBANG-VALLEY,Dibang Valley,ARUNACHAL-PRADESH-DIBANG-VALLEY-ANINI,Anini,,,,geo-postal-raw-citypopulation.csv
ARUNACHAL-PRADESH,Arunachal Pradesh,ARUNACHAL-PRADESH-DIBANG-VALLEY,Dibang Valley,ARUNACHAL-PRADESH-DIBANG-VALLEY-ETALIN,Etalin,,,,geo-postal-raw-citypopulation.csv
ARUNACHAL-PRADESH,Arunachal Pradesh,ARUNACHAL-PRADESH-DIBANG-VALLEY,Dibang Valley,ARUNACHAL-PRADESH-DIBANG-VALLEY-KRONLI,Kronli,,,,geo-postal-raw-citypopulation.csv
ARUNACHAL-PRADESH,Arunachal Pradesh,ARUNACHAL-PRADESH-DIBANG-VALLEY,Dibang Valley,ARUNACHAL-PRADESH-DIBANG-VALLEY-MIPI,Mipi,,,,geo-postal-raw-citypopulation.csv
ARUNACHAL-PRADESH,Arunachal Pradesh,ARUNACHAL-PRADESH-EAST-KAMENG,East Kameng,,,,,,geo-postal-raw-citypopulation.csv
ARUNACHAL-PRADESH,Arunachal Pradesh,ARUNACHAL-PRADESH-EAST-KAMENG,East Kameng,ARUNACHAL-PRADESH-EAST-KAMENG-BAMENG,Bameng,,,,geo-postal-raw-citypopulation.csv
ARUNACHAL-PRADESH,Arunachal Pradesh,ARUNACHAL-PRADESH-EAST-KAMENG,East Kameng,ARUNACHAL-PRADESH-EAST-KAMENG-CHAYANGTAJO,Chayangtajo,,,,geo-postal-raw-citypopulation.csv
ARUNACHAL-PRADESH,Arunachal Pradesh,ARUNACHAL-PRADESH-EAST-KAMENG,East Kameng,ARUNACHAL-PRADESH-EAST-KAMENG-GYAWE-PURANG,Gyawe Purang,,,,geo-postal-raw-citypopulation.csv
ARUNACHAL-PRADESH,Arunachal Pradesh,ARUNACHAL-PRADESH-EAST-KAMENG,East Kameng,ARUNACHAL-PRADESH-EAST-KAMENG-KHENEWA,Khenewa,,,,geo-postal-raw-citypopulation.csv
ARUNACHAL-PRADESH,Arunachal Pradesh,ARUNACHAL-PRADESH-EAST-KAMENG,East Kameng,ARUNACHAL-PRADESH-EAST-KAMENG-LADA,Lada,,,,geo-postal-raw-citypopulation.csv
ARUNACHAL-PRADESH,Arunachal Pradesh,ARUNACHAL-PRADESH-EAST-KAMENG,East Kameng,ARUNACHAL-PRADESH-EAST-KAMENG-PIPU-DIPU,Pipu-Dipu,,,,geo-postal-raw-citypopulation.csv
ARUNACHAL-PRADESH,Arunachal Pradesh,ARUNACHAL-PRADESH-EAST-KAMENG,East Kameng,ARUNACHAL-PRADESH-EAST-KAMENG-RICHUKRONG,Richukrong,,,,geo-postal-raw-citypopulation.csv
ARUNACHAL-PRADESH,Arunachal Pradesh,ARUNACHAL-PRADESH-EAST-KAMENG,East Kameng,ARUNACHAL-PRADESH-EAST-KAMENG-SAWA,Sawa,,,,geo-postal-raw-citypopulation.csv
ARUNACHAL-PRADESH,Arunachal Pradesh,ARUNACHAL-PRADESH-EAST-KAMENG,East Kameng,ARUNACHAL-PRADESH-EAST-KAMENG-SEPPA,Seppa,,,,geo-postal-raw-citypopulation.csv
ARUNACHAL-PRADESH,Arunachal Pradesh,ARUNACHAL-PRADESH-EAST-SIANG,East Siang,,,,,,geo-postal-raw-citypopulation.csv
ARUNACHAL-PRADESH,Arunachal Pradesh,ARUNACHAL-PRADESH-EAST-SIANG,East Siang,ARUNACHAL-PRADESH-EAST-SIANG-BILAT,Bilat,,,,geo-postal-raw-citypopulation.csv
ARUNACHAL-PRADESH,Arunachal Pradesh,ARUNACHAL-PRADESH-EAST-SIANG,East Siang,ARUNACHAL-PRADESH-EAST-SIANG-MEBO,Mebo,,,,geo-postal-raw-citypopulation.csv
ARUNACHAL-PRADESH,Arunachal Pradesh,ARUNACHAL-PRADESH-EAST-SIANG,East Siang,ARUNACHAL-PRADESH-EAST-SIANG-NAMSING,Namsing,,,,geo-postal-raw-citypopulation.csv
ARUNACHAL-PRADESH,Arunachal Pradesh,ARUNACHAL-PRADESH-EAST-SIANG,East Siang,ARUNACHAL-PRADESH-EAST-SIANG-PASIGHAT,Pasighat,,,,geo-postal-raw-citypopulation.csv
ARUNACHAL-PRADESH,Arunachal Pradesh,ARUNACHAL-PRADESH-EAST-SIANG,East Siang,ARUNACHAL-PRADESH-EAST-SIANG-RUKSIN,Ruksin,,,,geo-postal-raw-citypopulation.csv
ARUNACHAL-PRADESH,Arunachal Pradesh,ARUNACHAL-PRADESH-EAST-SIANG,East Siang,ARUNACHAL-PRADESH-EAST-SIANG-SILLE-OYAN,Sille-Oyan,,,,geo-postal-raw-citypopulation.csv
ARUNACHAL-PRADESH,Arunachal Pradesh,ARUNACHAL-PRADESH-KAMLE,Kamle,,,,,,geo-postal-raw-citypopulation.csv
ARUNACHAL-PRADESH,Arunachal Pradesh,ARUNACHAL-PRADESH-KAMLE,Kamle,ARUNACHAL-PRADESH-KAMLE-DOLLUNGMUKH,Dollungmukh,,,,geo-postal-raw-citypopulation.csv
ARUNACHAL-PRADESH,Arunachal Pradesh,ARUNACHAL-PRADESH-KAMLE,Kamle,ARUNACHAL-PRADESH-KAMLE-KAMPORIJO,Kamporijo,,,,geo-postal-raw-citypopulation.csv
ARUNACHAL-PRADESH,Arunachal Pradesh,ARUNACHAL-PRADESH-KAMLE,Kamle,ARUNACHAL-PRADESH-KAMLE-RAGA,Raga,,,,geo-postal-raw-citypopulation.csv
ARUNACHAL-PRADESH,Arunachal Pradesh,ARUNACHAL-PRADESH-KRA-DAADI,Kra Daadi,,,,,,geo-postal-raw-citypopulation.csv
ARUNACHAL-PRADESH,Arunachal Pradesh,ARUNACHAL-PRADESH-KRA-DAADI,Kra Daadi,ARUNACHAL-PRADESH-KRA-DAADI-CHAMBANG,Chambang,,,,geo-postal-raw-citypopulation.csv
ARUNACHAL-PRADESH,Arunachal Pradesh,ARUNACHAL-PRADESH-KRA-DAADI,Kra Daadi,ARUNACHAL-PRADESH-KRA-DAADI-GANGTE,Gangte,,,,geo-postal-raw-citypopulation.csv
ARUNACHAL-PRADESH,Arunachal Pradesh,ARUNACHAL-PRADESH-KRA-DAADI,Kra Daadi,ARUNACHAL-PRADESH-KRA-DAADI-LONGDING-KOLING,Longding Koling,,,,geo-postal-raw-citypopulation.csv
ARUNACHAL-PRADESH,Arunachal Pradesh,ARUNACHAL-PRADESH-KRA-DAADI,Kra Daadi,ARUNACHAL-PRADESH-KRA-DAADI-PALIN,Palin,,,,geo-postal-raw-citypopulation.csv
ARUNACHAL-PRADESH,Arunachal Pradesh,ARUNACHAL-PRADESH-KRA-DAADI,Kra Daadi,ARUNACHAL-PRADESH-KRA-DAADI-TALI,Tali,,,,geo-postal-raw-citypopulation.csv
ARUNACHAL-PRADESH,Arunachal Pradesh,ARUNACHAL-PRADESH-KRA-DAADI,Kra Daadi,ARUNACHAL-PRADESH-KRA-DAADI-TARAK-LENGDI,Tarak-Lengdi,,,,geo-postal-raw-citypopulation.csv
ARUNACHAL-PRADESH,Arunachal Pradesh,ARUNACHAL-PRADESH-KRA-DAADI,Kra Daadi,ARUNACHAL-PRADESH-KRA-DAADI-YANGTE,Yangte,,,,geo-postal-raw-citypopulation.csv
ARUNACHAL-PRADESH,Arunachal Pradesh,ARUNACHAL-PRADESH-KURUNG-KUMEY,Kurung Kumey,,,,,,geo-postal-raw-citypopulation.csv
ARUNACHAL-PRADESH,Arunachal Pradesh,ARUNACHAL-PRADESH-KURUNG-KUMEY,Kurung Kumey,ARUNACHAL-PRADESH-KURUNG-KUMEY-DAMIN,Damin,,,,geo-postal-raw-citypopulation.csv
ARUNACHAL-PRADESH,Arunachal Pradesh,ARUNACHAL-PRADESH-KURUNG-KUMEY,Kurung Kumey,ARUNACHAL-PRADESH-KURUNG-KUMEY-KOLORIANG,Koloriang,,,,geo-postal-raw-citypopulation.csv
ARUNACHAL-PRADESH,Arunachal Pradesh,ARUNACHAL-PRADESH-KURUNG-KUMEY,Kurung Kumey,ARUNACHAL-PRADESH-KURUNG-KUMEY-NYAPIN,Nyapin,,,,geo-postal-raw-citypopulation.csv
ARUNACHAL-PRADESH,Arunachal Pradesh,ARUNACHAL-PRADESH-KURUNG-KUMEY,Kurung Kumey,ARUNACHAL-PRADESH-KURUNG-KUMEY-PARSI-PARLO,Parsi-Parlo,,,,geo-postal-raw-citypopulation.csv
ARUNACHAL-PRADESH,Arunachal Pradesh,ARUNACHAL-PRADESH-KURUNG-KUMEY,Kurung Kumey,ARUNACHAL-PRADESH-KURUNG-KUMEY-PHASSANG,Phassang,,,,geo-postal-raw-citypopulation.csv
